,250,500,1000,2000,3000,4000,6000,8000
16,1430443131.4161415,720614160.1424195,364474624.4171226,180193637.64323032,122415154.33065785,90329960.37085652,60701270.28708837,46738160.79265491
17,1416681576.4009626,709565726.9173884,358436422.78518456,186418886.45383817,122759200.34974399,93294795.48798169,60665261.86335748,45315217.47619672
18,1418177271.09318,736512790.1338229,373949618.84624594,185779486.16998675,122369790.78087878,89489363.45966351,58973618.47576718,44173266.93376118
19,1455019952.099012,744651401.91208,366862901.6678981,183795709.0180571,118826027.058146,91309384.58655348,61795694.75405665,47196975.72430615
20,1484801838.710649,756565906.2152272,369772584.72736603,187862219.36706015,122335788.5925574,92357221.58649307,63161024.05952239,46952161.365454435
21,1445639628.9068656,732316213.2606168,367854231.26094705,190488094.95484304,126639582.69575879,97456435.36349183,62036580.75415897,46844122.34591884
22,1429608316.2588077,707602648.9058387,365892255.5712495,189173563.77814892,126436093.08073896,96773071.08790372,64972007.02258498,47419302.10266164
23,1488468807.979665,710980707.0056131,369678254.67436486,182452134.1554238,121479858.6119238,89235854.72381333,60772633.75145741,
24,1420444732.4664688,724369647.2820717,356429317.2364142,179575946.77206984,121122088.66970773,93359318.57089233,,
25,1460482266.2135077,736082818.4833815,364425298.76011616,191032825.9018548,123068189.1963458,,,
26,1423630460.5254908,716095049.8743978,366327838.9103199,174109850.39053667,114381519.76297852,,,
27,1564187591.826729,776784801.3334574,367055673.2751836,191956654.99251297,126095872.72295813,,,
28,1413325243.9698844,720608096.9117347,365755183.80269796,178321152.48324326,,,,
29,1453004733.129757,711970192.1916877,366836251.1452366,185742722.135953,,,,
30,1459909330.978375,725392031.154413,368755479.65116954,178091519.93650213,,,,
31,1417910923.234089,746333797.0273492,380132036.0901346,188302108.86091664,,,,
32,1538383238.3232899,730322865.7650986,365763483.8904244,178160623.2686337,,,,
33,1448873397.1344051,710868192.1016265,362421532.61879826,182509458.1009372,,,,
34,1425598310.3214548,724507677.0403557,365032446.82384616,186647982.10264513,,,,
35,1456386936.6686995,751681450.3301965,383175686.63317645,192400697.0456363,,,,
36,1506299695.514293,786823239.7979835,389387862.9661654,,,,,
37,1502243786.927643,755517037.1823599,381885306.8639413,,,,,
38,1522943903.01545,727313950.179837,377337448.16981906,,,,,
39,1524426984.3307843,742939113.7288244,389527475.3104473,,,,,
40,1525587768.3580394,769491229.4589845,372191828.5937678,,,,,
41,1509780050.625952,736206058.036627,369976914.0737688,,,,,
42,1466494800.9495995,713881084.2568682,364955900.5213895,,,,,
43,1453940310.636385,741201546.2800535,362400223.42031753,,,,,
44,1514641932.1686652,749527332.451159,358717682.21509486,,,,,
45,1536381053.6345634,770587802.8370321,379865609.8939036,,,,,
46,1481651428.3993685,735463712.6284559,392537544.9808178,,,,,
47,1677858893.963108,824938821.8422658,397275690.28845596,,,,,
48,1488557493.4956532,786339725.9198132,387373747.3392637,,,,,
49,1551613347.7943516,759620987.0498903,384309582.1386041,,,,,
50,1540515632.5414643,755727222.9615235,384399308.4604842,,,,,
51,1527925404.2863855,799229869.2579734,370652486.9935857,,,,,
52,1478369495.7718349,753575882.3435591,363459300.2388356,,,,,
53,1472504782.4307947,732824495.882998,371571730.5997797,,,,,
54,1490254481.6106324,713722579.8446758,352587141.1426252,,,,,
55,1437534976.0169091,727934908.7088028,392943751.5373785,,,,,
56,1484754560.922076,761939274.2868141,,,,,,
57,1398099168.8572986,707582043.457546,,,,,,
58,1445506387.8373249,700595339.181719,,,,,,
59,1564787662.7835093,742262878.1501657,,,,,,
60,1440999024.0367534,715289563.3829584,,,,,,
61,1453573296.4002042,732494279.286354,,,,,,
62,1430911957.0148458,746664183.5402408,,,,,,
63,1479890937.6296806,732075503.9030806,,,,,,
64,1450698950.338972,724741317.4450804,,,,,,
65,1488213048.5081246,747128962.3839504,,,,,,
66,1420741454.2420115,,,,,,,
67,1458483965.6865826,,,,,,,
68,1378543824.440636,,,,,,,
69,1476790222.7838867,,,,,,,
70,1426738641.1085966,,,,,,,
71,1432904159.2602856,,,,,,,
72,1460363027.7667654,,,,,,,
73,1622205464.3558116,,,,,,,
74,1490156885.0342972,,,,,,,
75,1551370770.2774825,,,,,,,
76,1551384480.6981754,,,,,,,
77,1456967291.2387571,,,,,,,
78,1523489997.3416958,,,,,,,
79,1481692958.504262,,,,,,,
80,1439780586.590767,,,,,,,
81,1407828611.4417422,,,,,,,
82,1383895133.0378733,,,,,,,
83,1472899224.8416653,,,,,,,
84,1543767152.8483248,,,,,,,
85,1486910514.220139,,,,,,,
86,1454632610.4293027,,,,,,,
87,1562696660.6123393,,,,,,,
88,1432666522.79322,,,,,,,
89,1546777773.3842535,,,,,,,
90,1450028901.7202528,,,,,,,
91,1562349756.9496381,,,,,,,
92,1501072909.5471532,,,,,,,
93,1439162347.8714654,,,,,,,
94,1467367261.0684128,,,,,,,
95,1503549808.4928536,,,,,,,
96,1502199234.5219705,,,,,,,
97,1416943618.5444732,,,,,,,
98,1610129089.1447358,,,,,,,
99,1483157225.6403365,,,,,,,
100,1416128433.2824202,,,,,,,
101,1390654298.6459367,,,,,,,
102,1573148962.365516,,,,,,,
103,1444149853.4921544,,,,,,,
104,1461257274.0519595,,,,,,,
105,1430183505.9900737,,,,,,,
106,1421832289.96419,,,,,,,
107,1474465772.6896377,,,,,,,
108,1446636445.326631,,,,,,,
109,1446014319.8368735,,,,,,,
110,1484085091.1550212,,,,,,,
111,1469689769.8005283,,,,,,,
112,1441203698.3542304,,,,,,,
113,1477813990.2602708,,,,,,,
114,1439933100.1028907,,,,,,,
115,1460406572.9415565,,,,,,,
116,1391262185.0559251,,,,,,,
117,1487132600.2446024,,,,,,,
118,1399611091.4173326,,,,,,,
119,1431934996.842893,,,,,,,
120,1422764884.341146,,,,,,,
121,1478381918.8396788,,,,,,,
122,1419084887.113427,,,,,,,
123,1546816795.5375423,,,,,,,
124,1436465256.0552282,,,,,,,
125,1524431539.5975626,,,,,,,
126,1484286982.3623111,,,,,,,
127,1479756363.3226626,,,,,,,
128,1521813105.1130602,,,,,,,
129,1560883878.3136268,,,,,,,
130,1483657344.5662398,,,,,,,
131,1568612957.7323656,,,,,,,
132,1339538939.3831367,,,,,,,
133,1515887162.6315722,,,,,,,
134,1446036163.144438,,,,,,,
135,1520752943.9993916,,,,,,,
136,1451855682.1055386,,,,,,,
137,1507730349.7830815,,,,,,,
138,1463092792.8237076,,,,,,,
139,1460810327.5789094,,,,,,,
140,1507647178.2875133,,,,,,,
141,1467473350.5874736,,,,,,,
142,1519014173.6138482,,,,,,,
143,1455413990.5046797,,,,,,,
144,1469521071.4855907,,,,,,,
145,1498172613.4979954,,,,,,,
146,1478072436.9184852,,,,,,,
147,1562802404.105702,,,,,,,
148,1521826058.6596034,,,,,,,
149,1486326691.8032763,,,,,,,
150,1496997992.8380063,,,,,,,
151,1427287845.837102,,,,,,,
152,1574636998.6386497,,,,,,,
153,1496338813.9005923,,,,,,,
154,1394852209.5723221,,,,,,,
155,1386453556.4534936,,,,,,,
156,1507278614.7498705,,,,,,,
157,1434161019.4338634,,,,,,,
158,1377458521.668843,,,,,,,
159,1477952699.990771,,,,,,,
160,1506028278.0341003,,,,,,,
161,1450744621.8597279,,,,,,,
162,1467224287.5125897,,,,,,,
163,1424011549.5854042,,,,,,,
164,1397575074.3812027,,,,,,,
165,1440625661.302958,,,,,,,
166,1496968134.1133127,,,,,,,
167,1541556523.9428916,,,,,,,
168,1418818559.945321,,,,,,,
169,1447943962.2141259,,,,,,,
170,1466830738.1106303,,,,,,,
171,1486098329.6826723,,,,,,,
172,1531985738.5763216,,,,,,,
173,1505055684.780268,,,,,,,
174,1579131449.5814562,,,,,,,
175,1448580657.6968875,,,,,,,
176,1461628094.1038833,,,,,,,
177,1471924436.4273849,,,,,,,
178,1439211984.6963093,,,,,,,
179,1566251785.4901266,,,,,,,
180,1491904968.5701137,,,,,,,
181,1472566316.3029065,,,,,,,
182,1469780125.3753295,,,,,,,
183,1469991647.564338,,,,,,,
184,1523111984.0811465,,,,,,,
185,1462933647.0405874,,,,,,,
186,1441764475.4015443,,,,,,,
187,1507889681.1163414,,,,,,,
188,1510238485.3436465,,,,,,,
189,1393254835.9239328,,,,,,,
190,1476774229.0497513,,,,,,,
191,1453444150.294726,,,,,,,
192,1439108598.6267655,,,,,,,
193,1459269872.6195884,,,,,,,
194,1500213549.046377,,,,,,,
195,1488616301.1208715,,,,,,,
196,1455701509.2859714,,,,,,,
197,1446188256.588546,,,,,,,
198,1566729902.6343935,,,,,,,
199,1473915438.0711813,,,,,,,
200,1542615840.0578237,,,,,,,
201,1449702146.4245217,,,,,,,
202,1488926859.064563,,,,,,,
203,1496754346.5891757,,,,,,,
204,1457733456.8172436,,,,,,,
205,1471236197.099925,,,,,,,
206,1493664583.420267,,,,,,,
207,1430330682.4434676,,,,,,,
208,1545216237.451332,,,,,,,
209,1426533718.0994878,,,,,,,
210,1623318221.227218,,,,,,,
211,1464986784.5844412,,,,,,,
212,1404315053.0370517,,,,,,,
213,1405469588.238313,,,,,,,
214,1485392852.681154,,,,,,,
215,1529836580.1752403,,,,,,,
216,1442555491.4445217,,,,,,,
217,1486866442.3942993,,,,,,,
218,1469377259.3109066,,,,,,,
219,1521233774.0904205,,,,,,,
220,1420325629.6051219,,,,,,,
221,1443060772.014559,,,,,,,
222,1415199280.8140354,,,,,,,
223,1531427495.9070747,,,,,,,
224,1612933177.6850166,,,,,,,
225,1519467625.8795297,,,,,,,
226,1437291391.3807414,,,,,,,
227,1477176027.0946603,,,,,,,
228,1488613061.3576179,,,,,,,
229,1451107189.4919646,,,,,,,
230,1456382865.6743648,,,,,,,
231,1510392008.177127,,,,,,,
232,1464023221.9945593,,,,,,,
233,1448865550.0880544,,,,,,,
234,1502821111.5602214,,,,,,,
235,1456904284.1912463,,,,,,,
236,1423541333.7455082,,,,,,,
237,1437527654.6631694,,,,,,,
238,1459689519.5212522,,,,,,,
239,1533587527.3995657,,,,,,,
240,1507238525.7270298,,,,,,,
241,1525905679.3815415,,,,,,,
242,1489243172.114202,,,,,,,
243,1453511479.789789,,,,,,,
244,1457440315.6447856,,,,,,,
245,1443483281.8159359,,,,,,,
246,1451319597.4546514,,,,,,,
247,1472805014.0657685,,,,,,,
248,1429748969.9778302,,,,,,,
249,1531346016.4630919,,,,,,,
250,1454282306.4398713,,,,,,,
251,1511277995.0660844,,,,,,,
252,1428074077.696035,,,,,,,
253,1447944269.5746865,,,,,,,
254,1444808854.4550736,,,,,,,
255,1447258148.9913652,,,,,,,
256,1385582763.447241,,,,,,,
257,1563004763.466323,,,,,,,
258,1491609613.5469375,,,,,,,
259,1434906712.5428681,,,,,,,
260,1495065167.8550355,,,,,,,
261,1515202946.7434258,,,,,,,
262,1403532175.015924,,,,,,,
263,1468071562.780527,,,,,,,
264,1507445878.2472355,,,,,,,
265,1476941595.4542286,,,,,,,
266,1443225580.7839305,,,,,,,
267,1579015728.9549177,,,,,,,
268,1437467625.027273,,,,,,,
269,1559017031.5738916,,,,,,,
270,1365241154.121355,,,,,,,
271,1557693380.9255278,,,,,,,
272,1461510216.2735143,,,,,,,
273,1548886286.0435143,,,,,,,
274,1481468347.1379576,,,,,,,
275,1462616027.7169738,,,,,,,
276,1631156910.7917573,,,,,,,
277,1432621652.9064226,,,,,,,
278,1477680757.2505774,,,,,,,
279,1447424290.5220084,,,,,,,
280,1415731754.513966,,,,,,,
281,1455935496.1142595,,,,,,,
282,1476062037.9645023,,,,,,,
283,1431533798.09679,,,,,,,
284,1375464540.877331,,,,,,,
285,1501192068.0813987,,,,,,,
286,1420423378.2807639,,,,,,,
287,1457526654.6977773,,,,,,,
288,1449637556.4882293,,,,,,,
289,1427030951.5194573,,,,,,,
290,1413203874.992314,,,,,,,
291,1472435370.1066506,,,,,,,
292,1470787720.695901,,,,,,,
293,1463060131.28768,,,,,,,
294,1473961852.7813249,,,,,,,
295,1564994914.003144,,,,,,,
296,1513648489.1115334,,,,,,,
297,1542947284.3736093,,,,,,,
298,1525514510.4255435,,,,,,,
299,1572125332.827769,,,,,,,
300,1632641784.0249476,,,,,,,
301,1514149622.0612037,,,,,,,
302,1495794993.8217604,,,,,,,
303,1422461810.3395057,,,,,,,
304,1463191806.3418627,,,,,,,
305,1560616372.4176412,,,,,,,
306,1448484248.8081217,,,,,,,
307,1498481264.5973332,,,,,,,
308,1525405147.9180346,,,,,,,
309,1532214797.6183763,,,,,,,
